table,_start,_stop,_time,_value,_field,_measurement,series
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-05-07T00:00:00Z,1799.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-05-14T00:00:00Z,1804.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-05-21T00:00:00Z,1730.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-05-28T00:00:00Z,2201.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-06-04T00:00:00Z,1893.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-06-11T00:00:00Z,1867.3,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-06-18T00:00:00Z,2409.8,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-06-25T00:00:00Z,2418.7,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-07-02T00:00:00Z,2111.7,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-07-09T00:00:00Z,2308.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-07-16T00:00:00Z,2834.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-07-23T00:00:00Z,2201.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-07-30T00:00:00Z,1652.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-08-06T00:00:00Z,1597.3,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-08-13T00:00:00Z,1793.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-08-20T00:00:00Z,1605.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-08-27T00:00:00Z,1533.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-09-03T00:00:00Z,1605.4,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-09-10T00:00:00Z,1760.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-09-17T00:00:00Z,1628.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-09-24T00:00:00Z,1604.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-10-01T00:00:00Z,1471.7,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-10-08T00:00:00Z,1554.8,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-10-15T00:00:00Z,1988.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-10-22T00:00:00Z,1579.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-10-29T00:00:00Z,1862,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-11-05T00:00:00Z,1870.8,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-11-12T00:00:00Z,2071.7,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-11-19T00:00:00Z,1707.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-11-26T00:00:00Z,2599.7,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-12-03T00:00:00Z,2346.7,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-12-10T00:00:00Z,3624.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-12-17T00:00:00Z,2619.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-12-24T00:00:00Z,2213.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2017-12-31T00:00:00Z,2894.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-01-07T00:00:00Z,4636.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-01-14T00:00:00Z,3466.4,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-01-21T00:00:00Z,3910.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-01-28T00:00:00Z,2690.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-02-04T00:00:00Z,2695.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-02-11T00:00:00Z,2479.7,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-02-18T00:00:00Z,3245.4,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-02-25T00:00:00Z,2771.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-03-04T00:00:00Z,2492.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-03-11T00:00:00Z,2216.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-03-18T00:00:00Z,2316.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-03-25T00:00:00Z,2121.7,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-04-01T00:00:00Z,1986.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-04-08T00:00:00Z,1887.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-04-15T00:00:00Z,2670.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-04-22T00:00:00Z,2155.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-04-29T00:00:00Z,2126.8,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-05-06T00:00:00Z,1958.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-05-13T00:00:00Z,1932.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-05-20T00:00:00Z,1711,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-05-27T00:00:00Z,1778.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-06-03T00:00:00Z,1771,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-06-10T00:00:00Z,1711.3,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-06-17T00:00:00Z,2233.3,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-06-24T00:00:00Z,2655,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-07-01T00:00:00Z,2229.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-07-08T00:00:00Z,1928.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-07-15T00:00:00Z,2600.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-07-22T00:00:00Z,2729.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-07-29T00:00:00Z,1752.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-08-05T00:00:00Z,1642.9,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-08-12T00:00:00Z,1750.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-08-19T00:00:00Z,1689,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-08-26T00:00:00Z,1637.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-09-02T00:00:00Z,1839.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-09-09T00:00:00Z,1718.8,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-09-16T00:00:00Z,1630,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-09-23T00:00:00Z,1618.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-09-30T00:00:00Z,1518.3,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-10-07T00:00:00Z,1635.1,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-10-14T00:00:00Z,1470,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-10-21T00:00:00Z,1831.2,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-10-28T00:00:00Z,1860.7,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-11-04T00:00:00Z,2952.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-11-11T00:00:00Z,2076,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-11-18T00:00:00Z,1926.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-11-25T00:00:00Z,2127.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-12-02T00:00:00Z,2526.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-12-09T00:00:00Z,3130.5,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-12-16T00:00:00Z,2901.6,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-12-23T00:00:00Z,1965.4,value,m4_part,W33
8,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,2018-12-30T00:00:00Z,1930.4,value,m4_part,W33
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-02-23T00:00:00Z,2322,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-03-02T00:00:00Z,2186,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-03-09T00:00:00Z,2019,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-03-16T00:00:00Z,1782,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-03-23T00:00:00Z,1662,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-03-30T00:00:00Z,1470,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-04-06T00:00:00Z,1303,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-04-13T00:00:00Z,1203,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-04-20T00:00:00Z,1149,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-04-27T00:00:00Z,1015,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-05-04T00:00:00Z,1004,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-05-11T00:00:00Z,952,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-05-18T00:00:00Z,965,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-05-25T00:00:00Z,953,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-06-01T00:00:00Z,969,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-06-08T00:00:00Z,1005,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-06-15T00:00:00Z,1085,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-06-22T00:00:00Z,1161,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-06-29T00:00:00Z,1237,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-07-06T00:00:00Z,1325,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-07-13T00:00:00Z,1403,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-07-20T00:00:00Z,1494,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-07-27T00:00:00Z,1601,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-08-03T00:00:00Z,1682,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-08-10T00:00:00Z,1754,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-08-17T00:00:00Z,1821,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-08-24T00:00:00Z,1911,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-08-31T00:00:00Z,1999,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-09-07T00:00:00Z,2096,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-09-14T00:00:00Z,2179,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-09-21T00:00:00Z,2248,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-09-28T00:00:00Z,2335,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-10-05T00:00:00Z,2396,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-10-12T00:00:00Z,2485,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-10-19T00:00:00Z,2557,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-10-26T00:00:00Z,2632,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-11-02T00:00:00Z,2716,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-11-09T00:00:00Z,2791,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-11-16T00:00:00Z,2854,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-11-23T00:00:00Z,2912,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-11-30T00:00:00Z,2962,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-12-07T00:00:00Z,2992,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-12-14T00:00:00Z,3061,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-12-21T00:00:00Z,3071,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1997-12-28T00:00:00Z,3080,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-01-04T00:00:00Z,3096,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-01-11T00:00:00Z,3086,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-01-18T00:00:00Z,3034,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-01-25T00:00:00Z,2957,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-02-01T00:00:00Z,2914,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-02-08T00:00:00Z,2765,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-02-15T00:00:00Z,2696,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-02-22T00:00:00Z,2632,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-03-01T00:00:00Z,2450,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-03-08T00:00:00Z,2339,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-03-15T00:00:00Z,2283,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-03-22T00:00:00Z,2124,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-03-29T00:00:00Z,1998,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-04-05T00:00:00Z,1824,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-04-12T00:00:00Z,1628,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-04-19T00:00:00Z,1604,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-04-26T00:00:00Z,1488,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-05-03T00:00:00Z,1347,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-05-10T00:00:00Z,1333,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-05-17T00:00:00Z,1362,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-05-24T00:00:00Z,1332,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-05-31T00:00:00Z,1293,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-06-07T00:00:00Z,1288,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-06-14T00:00:00Z,1325,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-06-21T00:00:00Z,1362,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-06-28T00:00:00Z,1405,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-07-05T00:00:00Z,1416,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-07-12T00:00:00Z,1526,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-07-19T00:00:00Z,1605,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-07-26T00:00:00Z,1698,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-08-02T00:00:00Z,1774,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-08-09T00:00:00Z,1863,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-08-16T00:00:00Z,1950,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-08-23T00:00:00Z,2014,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-08-30T00:00:00Z,2125,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-09-06T00:00:00Z,2189,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-09-13T00:00:00Z,2239,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-09-20T00:00:00Z,2289,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-09-27T00:00:00Z,2320,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-10-04T00:00:00Z,2371,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-10-11T00:00:00Z,2403,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-10-18T00:00:00Z,2456,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-10-25T00:00:00Z,2503,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-11-01T00:00:00Z,2582,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-11-08T00:00:00Z,2655,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-11-15T00:00:00Z,2727,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-11-22T00:00:00Z,2795,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-11-29T00:00:00Z,2836,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-12-06T00:00:00Z,2905,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-12-13T00:00:00Z,2955,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-12-20T00:00:00Z,2987,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1998-12-27T00:00:00Z,3000,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-01-03T00:00:00Z,2918,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-01-10T00:00:00Z,2846,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-01-17T00:00:00Z,2788,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-01-24T00:00:00Z,2719,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-01-31T00:00:00Z,2652,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-02-07T00:00:00Z,2477,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-02-14T00:00:00Z,2349,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-02-21T00:00:00Z,2192,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-02-28T00:00:00Z,2063,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-03-07T00:00:00Z,1872,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-03-14T00:00:00Z,1775,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-03-21T00:00:00Z,1618,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-03-28T00:00:00Z,1409,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-04-04T00:00:00Z,1191,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-04-11T00:00:00Z,1112,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-04-18T00:00:00Z,1061,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-04-25T00:00:00Z,1017,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-05-02T00:00:00Z,909,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-05-09T00:00:00Z,844,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-05-16T00:00:00Z,810,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-05-23T00:00:00Z,757,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-05-30T00:00:00Z,733,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-06-06T00:00:00Z,697,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-06-13T00:00:00Z,729,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-06-20T00:00:00Z,819,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-06-27T00:00:00Z,879,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-07-04T00:00:00Z,945,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-07-11T00:00:00Z,1000,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-07-18T00:00:00Z,1081,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-07-25T00:00:00Z,1161,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-08-01T00:00:00Z,1251,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-08-08T00:00:00Z,1338,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-08-15T00:00:00Z,1423,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-08-22T00:00:00Z,1507,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-08-29T00:00:00Z,1593,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-09-05T00:00:00Z,1684,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-09-12T00:00:00Z,1770,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-09-19T00:00:00Z,1844,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-09-26T00:00:00Z,1921,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-10-03T00:00:00Z,1996,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-10-10T00:00:00Z,2083,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-10-17T00:00:00Z,2146,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-10-24T00:00:00Z,2232,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-10-31T00:00:00Z,2326,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-11-07T00:00:00Z,2406,value,m4_part,W56
9,1970-01-02T01:00:00Z,2022-09-30T15:00:00Z,1999-11-14T00:00:00Z,2490,value,m4_part,W56
